  0.14000E+01  0.58217E-01  0.61483E-01  0.37981E-01  0.39799E-01  0.23271E-01  0.21985E-01
  0.14500E+01  0.53933E-01  0.53856E-01  0.34167E-01  0.33929E-01  0.23428E-01  0.15764E-01
  0.15000E+01  0.48173E-01  0.46906E-01  0.29520E-01  0.29850E-01  0.22491E-01  0.14262E-01
  0.15500E+01  0.41270E-01  0.35290E-01  0.24497E-01  0.25289E-01  0.20780E-01  0.15665E-01
  0.16000E+01  0.33620E-01  0.33415E-01  0.19541E-01  0.20191E-01  0.18737E-01  0.18807E-01
  0.16500E+01  0.25616E-01  0.27845E-01  0.14996E-01  0.15491E-01  0.16793E-01  0.19747E-01
  0.17000E+01  0.17598E-01  0.18280E-01  0.11059E-01  0.92674E-02  0.15258E-01  0.19580E-01
  0.17500E+01  0.98260E-02  0.13252E-01  0.77837E-02  0.88046E-02  0.14248E-01  0.17196E-01
  0.18000E+01  0.24802E-02  0.62028E-02  0.51065E-02  0.65766E-02  0.13688E-01  0.14421E-01
  0.18500E+01 -0.43195E-02 -0.39118E-02  0.29011E-02  0.10389E-02  0.13363E-01  0.10859E-01
  0.19000E+01 -0.10489E-01 -0.13847E-01  0.10338E-02 -0.19742E-02  0.13009E-01  0.90397E-02
  0.19500E+01 -0.15957E-01 -0.19285E-01 -0.59418E-03 -0.47451E-02  0.12415E-01  0.85740E-02
  0.20000E+01 -0.20650E-01 -0.19657E-01 -0.20237E-02 -0.40357E-02  0.11499E-01  0.92121E-02
  0.20500E+01 -0.24492E-01 -0.22829E-01 -0.32374E-02 -0.26266E-02  0.10336E-01  0.89808E-02
  0.21000E+01 -0.27424E-01 -0.24666E-01 -0.41810E-02 -0.32959E-02  0.91397E-02  0.77171E-02
  0.21500E+01 -0.29420E-01 -0.28550E-01 -0.47910E-02 -0.42700E-02  0.81970E-02  0.63733E-02
  0.22000E+01 -0.30513E-01 -0.33782E-01 -0.50260E-02 -0.51512E-02  0.77799E-02  0.56916E-02
  0.22500E+01 -0.30802E-01 -0.34811E-01 -0.48861E-02 -0.65829E-02  0.80634E-02  0.55396E-02
  0.23000E+01 -0.30456E-01 -0.34570E-01 -0.44229E-02 -0.80176E-02  0.90693E-02  0.91214E-02
  0.23500E+01 -0.29696E-01 -0.35395E-01 -0.37332E-02 -0.63916E-02  0.10654E-01  0.11676E-01
  0.24000E+01 -0.28759E-01 -0.32331E-01 -0.29420E-02 -0.43440E-02  0.12541E-01  0.14568E-01
  0.24500E+01 -0.27873E-01 -0.31390E-01 -0.21810E-02 -0.46902E-02  0.14387E-01  0.16124E-01
  0.25000E+01 -0.27212E-01 -0.27687E-01 -0.15664E-02 -0.50126E-03  0.15866E-01  0.16763E-01
  0.25500E+01 -0.26877E-01 -0.25755E-01 -0.11821E-02  0.29318E-02  0.16738E-01  0.17275E-01
  0.26000E+01 -0.26883E-01 -0.26342E-01 -0.10711E-02  0.51038E-02  0.16899E-01  0.18291E-01
  0.26500E+01 -0.27167E-01 -0.24680E-01 -0.12348E-02  0.75033E-02  0.16388E-01  0.19486E-01
  0.27000E+01 -0.27608E-01 -0.26201E-01 -0.16397E-02  0.89268E-02  0.15366E-01  0.21292E-01
  0.27500E+01 -0.28056E-01 -0.26926E-01 -0.22280E-02  0.50858E-02  0.14059E-01  0.21751E-01
  0.28000E+01 -0.28366E-01 -0.30822E-01 -0.29292E-02  0.13288E-02  0.12702E-01  0.19990E-01
  0.28500E+01 -0.28424E-01 -0.28272E-01 -0.36709E-02 -0.27583E-02  0.11479E-01  0.16036E-01
  0.29000E+01 -0.28164E-01 -0.28772E-01 -0.43874E-02 -0.63807E-02  0.10493E-01  0.10534E-01
  0.29500E+01 -0.27572E-01 -0.33592E-01 -0.50246E-02 -0.11516E-01  0.97565E-02  0.43723E-02
  0.30000E+01 -0.26678E-01 -0.33229E-01 -0.55428E-02 -0.13208E-01  0.92057E-02  0.66921E-04
  0.30500E+01 -0.25541E-01 -0.31198E-01 -0.59178E-02 -0.14583E-01  0.87346E-02 -0.16212E-02
  0.31000E+01 -0.24230E-01 -0.30875E-01 -0.61405E-02 -0.13119E-01  0.82311E-02 -0.69097E-03
  0.31500E+01 -0.22807E-01 -0.23841E-01 -0.62163E-02 -0.96809E-02  0.76091E-02  0.38020E-02
  0.32000E+01 -0.21318E-01 -0.21722E-01 -0.61627E-02 -0.60309E-02  0.68269E-02  0.94944E-02
  0.32500E+01 -0.19786E-01 -0.17712E-01 -0.60074E-02 -0.49815E-02  0.58896E-02  0.13795E-01
  0.33000E+01 -0.18219E-01 -0.17321E-01 -0.57842E-02 -0.40671E-02  0.48387E-02  0.16470E-01
  0.33500E+01 -0.16614E-01 -0.12010E-01 -0.55293E-02 -0.25986E-02  0.37340E-02  0.15174E-01
  0.34000E+01 -0.14971E-01 -0.11970E-01 -0.52765E-02 -0.68179E-03  0.26348E-02  0.11078E-01
  0.34500E+01 -0.13298E-01 -0.14646E-01 -0.50520E-02 -0.10599E-02  0.15850E-02  0.40374E-02
  0.35000E+01 -0.11614E-01 -0.13869E-01 -0.48722E-02 -0.16372E-02  0.60770E-03 -0.26419E-02
  0.35500E+01 -0.99477E-02 -0.11803E-01 -0.47415E-02 -0.24672E-02 -0.29298E-03 -0.83937E-02
  0.36000E+01 -0.83310E-02 -0.10115E-01 -0.46528E-02 -0.38007E-02 -0.11247E-02 -0.10616E-01
  0.36500E+01 -0.67942E-02 -0.84322E-02 -0.45907E-02 -0.49361E-02 -0.18977E-02 -0.10833E-01
  0.37000E+01 -0.53566E-02 -0.18489E-02 -0.45347E-02 -0.62705E-02 -0.26182E-02 -0.97190E-02
  0.37500E+01 -0.40242E-02 -0.12782E-02 -0.44643E-02 -0.76759E-02 -0.32848E-02 -0.72254E-02
  0.38000E+01 -0.27891E-02 -0.18520E-02 -0.43626E-02 -0.68800E-02 -0.38906E-02 -0.51312E-02
  0.38500E+01 -0.16344E-02 -0.40641E-02 -0.42197E-02 -0.70388E-02 -0.44270E-02 -0.41024E-02
  0.39000E+01 -0.53952E-03 -0.68366E-02 -0.40336E-02 -0.48786E-02 -0.48894E-02 -0.42447E-02
  0.39500E+01  0.51200E-03 -0.58884E-02 -0.38092E-02 -0.56548E-02 -0.52801E-02 -0.54270E-02
  0.40000E+01  0.15277E-02 -0.66124E-02 -0.35568E-02 -0.57929E-02 -0.56092E-02 -0.69881E-02
  0.40500E+01  0.25040E-02 -0.19377E-02 -0.32890E-02 -0.52830E-02 -0.58917E-02 -0.84351E-02
  0.41000E+01  0.34274E-02  0.50860E-02 -0.30177E-02 -0.50898E-02 -0.61434E-02 -0.79152E-02
  0.41500E+01  0.42792E-02  0.77950E-02 -0.27522E-02 -0.43674E-02 -0.63752E-02 -0.74743E-02
  0.42000E+01  0.50406E-02  0.95552E-02 -0.24977E-02 -0.57568E-02 -0.65899E-02 -0.74258E-02
  0.42500E+01  0.56999E-02  0.12089E-01 -0.22558E-02 -0.38054E-02 -0.67823E-02 -0.59288E-02
  0.43000E+01  0.62544E-02  0.10719E-01 -0.20249E-02 -0.22031E-02 -0.69397E-02 -0.60781E-02
  0.43500E+01  0.67130E-02  0.10435E-01 -0.18024E-02 -0.33778E-02 -0.70468E-02 -0.70562E-02
  0.44000E+01  0.70935E-02  0.66195E-02 -0.15859E-02 -0.37660E-02 -0.70902E-02 -0.86040E-02
  0.44500E+01  0.74180E-02  0.58823E-02 -0.13746E-02 -0.21447E-02 -0.70619E-02 -0.99151E-02
  0.45000E+01  0.77084E-02  0.60316E-02 -0.11701E-02 -0.49481E-03 -0.69617E-02 -0.97704E-02
  0.45500E+01  0.79810E-02  0.96361E-02 -0.97576E-03  0.21184E-03 -0.67963E-02 -0.85889E-02
  0.46000E+01  0.82437E-02  0.98981E-02 -0.79657E-03  0.38870E-03 -0.65781E-02 -0.68324E-02
  0.46500E+01  0.84951E-02  0.10497E-01 -0.63760E-03  0.12989E-02 -0.63218E-02 -0.35259E-02
  0.47000E+01  0.87268E-02  0.95526E-02 -0.50302E-03  0.20211E-02 -0.60417E-02 -0.66286E-03
  0.47500E+01  0.89259E-02  0.88927E-02 -0.39521E-03  0.22769E-02 -0.57503E-02  0.13197E-03
  0.48000E+01  0.90799E-02  0.84237E-02 -0.31432E-03  0.23099E-02 -0.54578E-02 -0.12226E-02
  0.48500E+01  0.91795E-02  0.11041E-01 -0.25833E-03  0.15345E-02 -0.51720E-02 -0.36902E-02
  0.49000E+01  0.92211E-02  0.14248E-01 -0.22355E-03  0.15306E-02 -0.49004E-02 -0.70895E-02
  0.49500E+01  0.92068E-02  0.15176E-01 -0.20538E-03  0.19590E-03 -0.46503E-02 -0.89852E-02
  0.50000E+01  0.91446E-02  0.11901E-01 -0.19897E-03  0.13004E-02 -0.44291E-02 -0.10112E-01
  0.50500E+01  0.90442E-02  0.11672E-01 -0.20007E-03  0.20160E-02 -0.42436E-02 -0.94282E-02
  0.51000E+01  0.89163E-02  0.94718E-02 -0.20525E-03 -0.29112E-03 -0.40986E-02 -0.69480E-02
  0.51500E+01  0.87695E-02  0.48825E-02 -0.21220E-03  0.15300E-02 -0.39955E-02 -0.37508E-02
  0.52000E+01  0.86097E-02  0.34289E-02 -0.21947E-03  0.23832E-02 -0.39312E-02 -0.17103E-02
  0.52500E+01  0.84398E-02  0.37056E-02 -0.22632E-03  0.38138E-03 -0.38983E-02 -0.10496E-02
  0.53000E+01  0.82607E-02  0.37589E-02 -0.23240E-03 -0.38952E-03 -0.38864E-02 -0.10784E-02
  0.53500E+01  0.80724E-02  0.59527E-02 -0.23754E-03 -0.50810E-03 -0.38838E-02 -0.18728E-02
  0.54000E+01  0.78747E-02  0.72029E-02 -0.24156E-03  0.53771E-03 -0.38799E-02 -0.24068E-02
  0.54500E+01  0.76692E-02  0.88994E-02 -0.24431E-03 -0.19179E-02 -0.38675E-02 -0.17436E-02
  0.55000E+01  0.74579E-02  0.10541E-01 -0.24564E-03 -0.15639E-02 -0.38431E-02 -0.54237E-03
  0.55500E+01  0.72439E-02  0.12126E-01 -0.24549E-03 -0.73078E-03 -0.38076E-02  0.13263E-02
  0.56000E+01  0.70303E-02  0.15658E-01 -0.24386E-03 -0.99479E-03 -0.37647E-02  0.31085E-02
  0.56500E+01  0.68189E-02  0.15220E-01 -0.24080E-03 -0.65868E-03 -0.37189E-02  0.39889E-02
  0.57000E+01  0.66105E-02  0.14304E-01 -0.23628E-03 -0.13814E-02 -0.36746E-02  0.33042E-02
  0.57500E+01  0.64042E-02  0.14176E-01 -0.23009E-03 -0.81801E-04 -0.36333E-02  0.10004E-02
  0.58000E+01  0.61978E-02  0.11881E-01 -0.22171E-03 -0.11341E-02 -0.35945E-02 -0.28147E-02
  0.58500E+01  0.59889E-02  0.11401E-01 -0.21036E-03 -0.18706E-02 -0.35546E-02 -0.63043E-02
  0.59000E+01  0.57753E-02  0.11280E-01 -0.19498E-03 -0.24407E-02 -0.35090E-02 -0.95842E-02
  0.59500E+01  0.55553E-02  0.51616E-02 -0.17444E-03 -0.49652E-02 -0.34530E-02 -0.11601E-01
  0.60000E+01  0.53286E-02  0.33957E-02 -0.14773E-03 -0.51433E-02 -0.33830E-02 -0.12528E-01
  0.60500E+01  0.50959E-02  0.36530E-02 -0.11419E-03 -0.34049E-02 -0.32976E-02 -0.10574E-01
  0.61000E+01  0.48581E-02  0.52170E-02 -0.73610E-04 -0.39282E-02 -0.31975E-02 -0.97232E-02
  0.61500E+01  0.46167E-02  0.71419E-02 -0.26365E-04 -0.30055E-02 -0.30856E-02 -0.78519E-02
  0.62000E+01  0.43726E-02  0.81747E-02  0.26688E-04 -0.27973E-02 -0.29655E-02 -0.68304E-02
  0.62500E+01  0.41265E-02  0.86916E-02  0.84293E-04 -0.31030E-02 -0.28412E-02 -0.57107E-02
  0.63000E+01  0.38784E-02  0.79508E-02  0.14503E-03 -0.16787E-02 -0.27157E-02 -0.49198E-02
  0.63500E+01  0.36286E-02  0.95239E-02  0.20744E-03 -0.31464E-02 -0.25912E-02 -0.45070E-02
  0.64000E+01  0.33777E-02  0.78098E-02  0.27024E-03 -0.83699E-03 -0.24682E-02 -0.44252E-02
  0.64500E+01  0.31271E-02  0.87694E-02  0.33236E-03  0.52513E-03 -0.23466E-02 -0.42831E-02
  0.65000E+01  0.28791E-02  0.65056E-02  0.39294E-03  0.54625E-03 -0.22256E-02 -0.38975E-02
  0.65500E+01  0.26369E-02  0.51976E-02  0.45131E-03  0.41912E-03 -0.21045E-02 -0.41040E-02
  0.66000E+01  0.24040E-02  0.57189E-02  0.50685E-03  0.11901E-02 -0.19828E-02 -0.43800E-02
  0.66500E+01  0.21837E-02  0.69364E-02  0.55895E-03  0.22528E-02 -0.18606E-02 -0.35005E-02
  0.67000E+01  0.19783E-02  0.38657E-02  0.60696E-03  0.36141E-02 -0.17385E-02 -0.31146E-02
  0.67500E+01  0.17892E-02  0.17819E-02  0.65017E-03  0.20170E-02 -0.16174E-02 -0.22600E-02
  0.68000E+01  0.16158E-02  0.31372E-02  0.68790E-03  0.29572E-02 -0.14984E-02 -0.11196E-02
  0.68500E+01  0.14563E-02  0.43141E-02  0.71958E-03  0.35923E-02 -0.13826E-02 -0.12915E-03
  0.69000E+01  0.13076E-02  0.30348E-02  0.74479E-03  0.65294E-02 -0.12710E-02  0.90620E-03
  0.69500E+01  0.11662E-02  0.26718E-02  0.76337E-03  0.42786E-02 -0.11645E-02  0.23985E-02
  0.70000E+01  0.10285E-02  0.55208E-03  0.77544E-03  0.34117E-02 -0.10641E-02  0.31188E-02
  0.70500E+01  0.89158E-03  0.29439E-02  0.78128E-03  0.56326E-02 -0.97055E-03  0.31130E-02
  0.71000E+01  0.75352E-03  0.21497E-02  0.78137E-03  0.33055E-02 -0.88463E-03  0.27464E-02
  0.71500E+01  0.61352E-03  0.10719E-02  0.77624E-03  0.25894E-02 -0.80693E-03  0.23708E-02
  0.72000E+01  0.47188E-03  0.30392E-03  0.76639E-03  0.21592E-02 -0.73783E-03  0.21839E-02
  0.72500E+01  0.32974E-03 -0.91764E-03  0.75226E-03  0.45928E-02 -0.67739E-03  0.14567E-02
  0.73000E+01  0.18874E-03 -0.35400E-03  0.73424E-03  0.46223E-02 -0.62526E-03  0.22617E-02
  0.73500E+01  0.50743E-04 -0.15037E-02  0.71262E-03  0.46471E-02 -0.58076E-03  0.26915E-02
  0.74000E+01 -0.82522E-04  0.53887E-03  0.68766E-03  0.49770E-02 -0.54295E-03  0.41915E-02
  0.74500E+01 -0.20965E-03 -0.16785E-02  0.65970E-03  0.57404E-02 -0.51068E-03  0.47824E-02
  0.75000E+01 -0.32957E-03 -0.17051E-02  0.62905E-03  0.44725E-02 -0.48280E-03  0.56255E-02
  0.75500E+01 -0.44169E-03 -0.66931E-03  0.59617E-03  0.35184E-02 -0.45823E-03  0.52017E-02
  0.76000E+01 -0.54578E-03 -0.31302E-02  0.56159E-03  0.31316E-02 -0.43601E-03  0.45399E-02
  0.76500E+01 -0.64195E-03 -0.54401E-02  0.52585E-03  0.26330E-03 -0.41536E-03  0.41603E-02
  0.77000E+01 -0.73045E-03 -0.20169E-02  0.48951E-03  0.70425E-03 -0.39565E-03  0.33309E-02
  0.77500E+01 -0.81183E-03 -0.33766E-02  0.45313E-03  0.20491E-02 -0.37633E-03  0.23044E-02
  0.78000E+01 -0.88664E-03 -0.63084E-02  0.41719E-03  0.19203E-02 -0.35701E-03  0.19183E-02
  0.78500E+01 -0.95550E-03 -0.38569E-02  0.38211E-03  0.18555E-02 -0.33733E-03  0.24232E-02
  0.79000E+01 -0.10191E-02 -0.25914E-02  0.34825E-03 -0.17090E-03 -0.31707E-03  0.17178E-02
  0.79500E+01 -0.10778E-02 -0.31178E-02  0.31586E-03  0.42733E-03 -0.29609E-03  0.26890E-03
  0.80000E+01 -0.11321E-02 -0.33352E-02  0.28516E-03  0.42422E-03 -0.27437E-03 -0.38275E-03
  0.80500E+01 -0.11824E-02 -0.60344E-02  0.25629E-03 -0.97316E-03 -0.25195E-03 -0.11939E-02
  0.81000E+01 -0.12285E-02 -0.53829E-02  0.22931E-03 -0.22417E-02 -0.22893E-03 -0.21931E-02
  0.81500E+01 -0.12705E-02 -0.49507E-02  0.20421E-03 -0.36525E-02 -0.20534E-03 -0.23747E-02
  0.82000E+01 -0.13082E-02 -0.70350E-02  0.18090E-03 -0.38432E-02 -0.18114E-03 -0.24036E-02
  0.82500E+01 -0.13415E-02 -0.60529E-02  0.15922E-03 -0.24813E-02 -0.15619E-03 -0.29927E-02
  0.83000E+01 -0.13704E-02 -0.69362E-02  0.13895E-03 -0.28941E-02 -0.13022E-03 -0.21550E-02
  0.83500E+01 -0.13949E-02 -0.61960E-02  0.11984E-03 -0.35552E-02 -0.10295E-03 -0.22823E-02
  0.84000E+01 -0.14152E-02 -0.54419E-02  0.10164E-03 -0.28318E-02 -0.74145E-04 -0.30815E-02
  0.84500E+01 -0.14317E-02 -0.72627E-02  0.84155E-04 -0.16570E-02 -0.43697E-04 -0.35366E-02
  0.85000E+01 -0.14449E-02 -0.84665E-02  0.67229E-04 -0.18554E-02 -0.11721E-04 -0.56528E-02
  0.85500E+01 -0.14553E-02 -0.83899E-02  0.50805E-04 -0.17968E-02  0.21435E-04 -0.75384E-02
  0.86000E+01 -0.14636E-02 -0.75878E-02  0.34898E-04 -0.16268E-02  0.55220E-04 -0.77534E-02
  0.86500E+01 -0.14700E-02 -0.94638E-02  0.19588E-04 -0.21836E-02  0.88958E-04 -0.73507E-02
  0.87000E+01 -0.14751E-02 -0.93517E-02  0.49891E-05 -0.26911E-02  0.12197E-03 -0.62029E-02
  0.87500E+01 -0.14790E-02 -0.10370E-01 -0.87800E-05 -0.41403E-02  0.15367E-03 -0.50274E-02
  0.88000E+01 -0.14817E-02 -0.83018E-02 -0.21617E-04 -0.32361E-02  0.18366E-03 -0.41056E-02
  0.88500E+01 -0.14832E-02 -0.83405E-02 -0.33465E-04 -0.20266E-02  0.21176E-03 -0.38804E-02
  0.89000E+01 -0.14832E-02 -0.82913E-02 -0.44317E-04 -0.25742E-03  0.23800E-03 -0.47672E-02
  0.89500E+01 -0.14816E-02 -0.61475E-02 -0.54199E-04 -0.13768E-02  0.26252E-03 -0.52652E-02
  0.90000E+01 -0.14782E-02 -0.69575E-02 -0.63172E-04 -0.45433E-03  0.28554E-03 -0.61824E-02
  0.90500E+01 -0.14727E-02 -0.64726E-02 -0.71308E-04 -0.10447E-02  0.30720E-03 -0.64069E-02
  0.91000E+01 -0.14650E-02 -0.47369E-02 -0.78680E-04  0.64687E-04  0.32756E-03 -0.58756E-02
  0.91500E+01 -0.14551E-02 -0.23855E-02 -0.85345E-04  0.17729E-02  0.34656E-03 -0.47566E-02
  0.92000E+01 -0.14431E-02 -0.27689E-02 -0.91352E-04  0.17075E-02  0.36402E-03 -0.79760E-03
  0.92500E+01 -0.14290E-02 -0.36191E-02 -0.96739E-04  0.20214E-02  0.37972E-03  0.28634E-02
  0.93000E+01 -0.14131E-02 -0.48062E-02 -0.10154E-03  0.27459E-02  0.39346E-03  0.54998E-02
  0.93500E+01 -0.13955E-02 -0.53045E-02 -0.10579E-03  0.50485E-02  0.40513E-03  0.75088E-02
  0.94000E+01 -0.13766E-02 -0.39119E-02 -0.10955E-03  0.58271E-02  0.41474E-03  0.87661E-02
  0.94500E+01 -0.13564E-02 -0.49889E-02 -0.11286E-03  0.44814E-02  0.42243E-03  0.96634E-02
  0.95000E+01 -0.13354E-02 -0.49846E-02 -0.11579E-03  0.22281E-02  0.42846E-03  0.10218E-01
  0.95500E+01 -0.13135E-02 -0.25599E-02 -0.11838E-03  0.29729E-02  0.43312E-03  0.97655E-02
  0.96000E+01 -0.12909E-02 -0.22292E-02 -0.12068E-03  0.37615E-02  0.43675E-03  0.87226E-02
  0.96500E+01 -0.12677E-02 -0.56821E-02 -0.12270E-03  0.13735E-02  0.43962E-03  0.73901E-02
  0.97000E+01 -0.12439E-02 -0.85521E-02 -0.12442E-03  0.58961E-03  0.44195E-03  0.61232E-02
  0.97500E+01 -0.12194E-02 -0.74327E-02 -0.12580E-03 -0.17752E-03  0.44386E-03  0.49553E-02
  0.98000E+01 -0.11941E-02 -0.72553E-02 -0.12680E-03  0.95038E-03  0.44542E-03  0.36815E-02
  0.98500E+01 -0.11681E-02 -0.57193E-02 -0.12735E-03  0.50100E-03  0.44668E-03  0.29503E-02
  0.99000E+01 -0.11414E-02 -0.69033E-02 -0.12739E-03 -0.24801E-03  0.44765E-03  0.29785E-02
  0.99500E+01 -0.11138E-02 -0.63121E-02 -0.12688E-03 -0.15624E-03  0.44836E-03  0.34316E-02
  0.10000E+02 -0.10856E-02 -0.48117E-02 -0.12578E-03  0.45022E-03  0.44888E-03  0.39635E-02
  0.10050E+02 -0.10568E-02 -0.32470E-02 -0.12411E-03  0.52858E-03  0.44928E-03  0.46541E-02
  0.10100E+02 -0.10274E-02 -0.18027E-02 -0.12187E-03 -0.14306E-02  0.44966E-03  0.45856E-02
  0.10150E+02 -0.99782E-03 -0.12268E-02 -0.11908E-03 -0.14883E-02  0.45006E-03  0.39652E-02
  0.10200E+02 -0.96806E-03 -0.43506E-02 -0.11580E-03 -0.14910E-02  0.45053E-03  0.32197E-02
  0.10250E+02 -0.93836E-03 -0.40851E-02 -0.11206E-03 -0.19614E-02  0.45104E-03  0.25431E-02
  0.10300E+02 -0.90888E-03 -0.26259E-02 -0.10792E-03 -0.15191E-02  0.45150E-03  0.20647E-02
  0.10350E+02 -0.87981E-03 -0.34058E-02 -0.10341E-03 -0.22164E-02  0.45178E-03  0.22653E-02
  0.10400E+02 -0.85129E-03 -0.40313E-02 -0.98575E-04 -0.22425E-02  0.45173E-03  0.31655E-02
  0.10450E+02 -0.82344E-03 -0.27473E-02 -0.93461E-04 -0.26310E-02  0.45112E-03  0.37645E-02
  0.10500E+02 -0.79637E-03 -0.34865E-02 -0.88112E-04 -0.26359E-02  0.44980E-03  0.36662E-02
  0.10550E+02 -0.77013E-03 -0.54011E-02 -0.82574E-04 -0.26714E-02  0.44756E-03  0.30889E-02
  0.10600E+02 -0.74476E-03 -0.29171E-02 -0.76899E-04 -0.26871E-02  0.44426E-03  0.23304E-02
  0.10650E+02 -0.72026E-03 -0.16181E-02 -0.71145E-04 -0.31033E-02  0.43977E-03  0.22926E-02
  0.10700E+02 -0.69661E-03 -0.24060E-02 -0.65376E-04 -0.30128E-02  0.43405E-03  0.21153E-02
  0.10750E+02 -0.67377E-03  0.86886E-03 -0.59652E-04 -0.34780E-02  0.42706E-03  0.14448E-02
  0.10800E+02 -0.65167E-03  0.23834E-02 -0.54033E-04 -0.28827E-02  0.41879E-03  0.17528E-02
  0.10850E+02 -0.63024E-03  0.25647E-02 -0.48576E-04 -0.17632E-02  0.40934E-03  0.25703E-02
  0.10900E+02 -0.60941E-03  0.42112E-02 -0.43324E-04 -0.23325E-02  0.39878E-03  0.31350E-02
  0.10950E+02 -0.58912E-03  0.26110E-02 -0.38313E-04 -0.22469E-02  0.38723E-03  0.39601E-02
  0.11000E+02 -0.56932E-03  0.21212E-02 -0.33566E-04 -0.11470E-02  0.37487E-03  0.44309E-02
  0.11050E+02 -0.54995E-03  0.88613E-03 -0.29091E-04 -0.16353E-02  0.36184E-03  0.40572E-02
  0.11100E+02 -0.53099E-03  0.86182E-03 -0.24887E-04 -0.10730E-02  0.34832E-03  0.35086E-02
  0.11150E+02 -0.51243E-03  0.23105E-02 -0.20939E-04 -0.15097E-02  0.33447E-03  0.28868E-02
  0.11200E+02 -0.49424E-03  0.29616E-02 -0.17227E-04 -0.95286E-03  0.32043E-03  0.24086E-02
  0.11250E+02 -0.47643E-03  0.12277E-02 -0.13719E-04  0.11439E-02  0.30632E-03  0.17707E-02
  0.11300E+02 -0.45900E-03  0.28116E-02 -0.10380E-04  0.58732E-03  0.29222E-03  0.14405E-02
  0.11350E+02 -0.44194E-03  0.44098E-02 -0.71713E-05  0.12114E-02  0.27819E-03  0.19891E-02
  0.11400E+02 -0.42528E-03  0.35614E-02 -0.40526E-05  0.20036E-02  0.26425E-03  0.23963E-02
  0.11450E+02 -0.40900E-03  0.54604E-02 -0.98152E-06  0.14020E-02  0.25040E-03  0.33896E-02
  0.11500E+02 -0.39312E-03  0.51409E-02  0.20825E-05  0.12300E-02  0.23663E-03  0.37674E-02
  0.11550E+02 -0.37764E-03  0.39707E-02  0.51772E-05  0.19676E-02  0.22292E-03  0.44485E-02
