# ******  stream =   1    start =       0.300    end =     100.000 npt=  1995
# ****** L1 = 11.02      L2 =  4.284
#****** 2th=  0.21   EFIXED=  0.000      EMODE= 0
# Bin no.        x             y             e
    187  9.600019     0.3036022E-01 0.1930417E-02
    188  9.650019     0.3386869E-01 0.1941973E-02
    189  9.700019     0.3578262E-01 0.1949675E-02
    190  9.750019     0.3941042E-01 0.1965949E-02
    191  9.800019     0.3945425E-01 0.1971423E-02
    192  9.850019     0.4013586E-01 0.1978255E-02
    193  9.900020     0.4007479E-01 0.1985150E-02
    194  9.950020     0.4202133E-01 0.1996065E-02
    195  10.00002     0.4017728E-01 0.2002222E-02
    196  10.05002     0.3545402E-01 0.1999624E-02
    197  10.10002     0.3008718E-01 0.1999880E-02
    198  10.15002     0.2518535E-01 0.2004079E-02
    199  10.20002     0.1798355E-01 0.1998802E-02
    200  10.25002     0.9343082E-02 0.2000434E-02
    201  10.30002     0.9815999E-03 0.2003037E-02
    202  10.35002    -0.8694720E-02 0.2002112E-02
    203  10.40002    -0.2012678E-01 0.2001095E-02
    204  10.45002    -0.3119750E-01 0.2006979E-02
    205  10.50002    -0.4255601E-01 0.2011749E-02
    206  10.55002    -0.5386181E-01 0.2017134E-02
    207  10.60002    -0.6523301E-01 0.2030499E-02
    208  10.65002    -0.7930077E-01 0.2044785E-02
    209  10.70002    -0.9033982E-01 0.2057472E-02
    210  10.75002    -0.9736364E-01 0.2068473E-02
    211  10.80002    -0.1054424     0.2085474E-02
    212  10.85002    -0.1146916     0.2107335E-02
    213  10.90002    -0.1216980     0.2121478E-02
    214  10.95002    -0.1279071     0.2135727E-02
    215  11.00002    -0.1345062     0.2153743E-02
    216  11.05002    -0.1365778     0.2163306E-02
    217  11.10002    -0.1402034     0.2176662E-02
    218  11.15002    -0.1430848     0.2186461E-02
    219  11.20002    -0.1430267     0.2194391E-02
    220  11.25002    -0.1436967     0.2201620E-02
    221  11.30002    -0.1405108     0.2203982E-02
    222  11.35003    -0.1338575     0.2196567E-02
    223  11.40003    -0.1315652     0.2203167E-02
    224  11.45003    -0.1238604     0.2196762E-02
    225  11.50003    -0.1154883     0.2191898E-02
    226  11.55003    -0.1073521     0.2189091E-02
    227  11.60003    -0.9478667E-01 0.2184064E-02
    228  11.65003    -0.8425195E-01 0.2184598E-02
    229  11.70003    -0.7079726E-01 0.2178579E-02
    230  11.75003    -0.5449655E-01 0.2182745E-02
    231  11.80003    -0.3961826E-01 0.2191074E-02
    232  11.85003    -0.2077788E-01 0.2201668E-02
    233  11.90003    -0.3951509E-02 0.2218984E-02
    234  11.95003     0.1595386E-01 0.2246284E-02
    235  12.00003     0.3512264E-01 0.2278431E-02
    236  12.05003     0.5261891E-01 0.2311953E-02
    237  12.10003     0.7294551E-01 0.2359179E-02
    238  12.15003     0.8917645E-01 0.2402656E-02
    239  12.20003     0.1092905     0.2459575E-02
    240  12.25003     0.1257859     0.2510781E-02
    241  12.30003     0.1360099     0.2546767E-02
    242  12.35003     0.1528590     0.2606473E-02
    243  12.40003     0.1613937     0.2646419E-02
    244  12.45003     0.1699993     0.2677014E-02
    245  12.50003     0.1717927     0.2692524E-02
    246  12.55003     0.1741964     0.2705915E-02
    247  12.60003     0.1760297     0.2717773E-02
    248  12.65003     0.1713123     0.2710128E-02
    249  12.70003     0.1679114     0.2706642E-02
    250  12.75003     0.1559624     0.2673531E-02
    251  12.80003     0.1490629     0.2658007E-02
    252  12.85003     0.1370591     0.2631359E-02
    253  12.90003     0.1249749     0.2602027E-02
    254  12.95003     0.1127894     0.2576360E-02
    255  13.00003     0.9679589E-01 0.2541107E-02
    256  13.05003     0.8206244E-01 0.2515571E-02
    257  13.10003     0.6587128E-01 0.2485215E-02
    258  13.15003     0.5394447E-01 0.2472289E-02
    259  13.20003     0.3566271E-01 0.2444149E-02
    260  13.25003     0.2228298E-01 0.2435132E-02
    261  13.30003     0.8543675E-02 0.2423351E-02
    262  13.35003    -0.3111843E-02 0.2418205E-02
    263  13.40003    -0.1702349E-01 0.2415150E-02
    264  13.45003    -0.2746817E-01 0.2416771E-02
    265  13.50003    -0.3833488E-01 0.2420406E-02
    266  13.55003    -0.4743250E-01 0.2425671E-02
